-6128636.215073145	19995929.886041995	0	0
402427.21195986675	4133017.1366406376	0	0
402426.98626711837	4133017.2045498798	0	0
402426.75984957657	4133017.2864285437	0	0
402426.5228653237	4133017.384542553	0	0
402426.32006075745	4133017.481435868	0	0
402426.1265945711	4133017.5812893803	0	0
402425.9311218539	4133017.7065640395	0	0
402425.75560763374	4133017.8369732816	0	0
402425.5775985999	4133017.978727433	0	0
402425.4282608307	4133018.113538836	0	0
402425.2599792759	4133018.272802444	0	0
402425.11461642274	4133018.4196530306	0	0
402424.9854965483	4133018.5819226233	0	0
402424.82614138623	4133018.77245912	0	0
402424.7024917892	4133018.951810929	0	0
402424.5697479525	4133019.196210953	0	0
402424.4530411056	4133019.3951626746	0	0
402424.3402862821	4133019.607999892	0	0
402424.2648086829	4133019.806226823	0	0
402424.19957735867	4133020.0172558734	0	0
402424.1387481963	4133020.2314892733	0	0
402424.0931701947	4133020.4302578894	0	0
402424.0572052293	4133020.635442828	0	0
402424.0307312296	4133020.8415814354	0	0
402424.0144577307	4133021.0452862675	0	0
402424.0397644314	4133021.2725354168	0	0
402424.08221438323	4133021.468191239	0	0
402424.13279726915	4133021.7015057537	0	0
402424.1802292159	4133021.920133682	0	0
402424.2270279203	4133022.13589296	0	0
402424.2768402378	4133022.3655301044	0	0
402424.3202133455	4133022.5654736473	0	0
402424.36560061335	4133022.77474794	0	0
402424.4095535554	4133022.977445692	0	0
