402403.9685211458	4133010.333791826	0	0
402404.02938845643	4133010.6472378694	0	0
402404.0888748445	4133010.956174942	0	0
402404.1523285201	4133011.285688493	0	0
402404.21432497835	4133011.6077176053	0	0
402404.2751617722	4133011.923688981	0	0
402404.3352356241	4133012.2356472914	0	0
402404.3987579633	4133012.56554231	0	0
402404.4558563516	4133012.862081619	0	0
402404.51285555784	4133013.158117383	0	0
402404.57480624074	4133013.479810808	0	0
402404.6341095245	4133013.7877865774	0	0
402404.69395449647	4133014.0985852196	0	0
402404.75354769663	4133014.4077816904	0	0
402404.8126678758	4133014.7147656395	0	0
402404.8751373583	4133015.0392514183	0	0
402404.9327850614	4133015.345724198	0	0
402405.0123901655	4133015.6362210214	0	0
402405.1059265414	4133015.9258938767	0	0
402405.23110201844	4133016.2031613323	0	0
402405.3743210131	4133016.4782544104	0	0
402405.5167160311	4133016.758047195	0	0
402405.6800842563	4133017.0253659207	0	0
402405.8579941069	4133017.2869702308	0	0
402406.0556640917	4133017.516035171	0	0
402406.2703934006	4133017.7651654202	0	0
402406.4936828895	4133017.9979992835	0	0
402406.7289276404	4133018.203718279	0	0
402406.97074892843	4133018.3829556447	0	0
402407.2104263598	4133018.579938975	0	0
402407.49264529237	4133018.7412014925	0	0
402407.74069216766	4133018.9394665696	0	0
402408.0582275661	4133019.1166821453	0	0
402408.34298708796	4133019.225309464	0	0
402408.5867080961	4133019.404424761	0	0
402408.88141634816	4133019.50270662	0	0
402409.1655350002	4133019.6119900667	0	0
402409.45816805866	4133019.7135601947	0	0
402409.7481537152	4133019.819059462	0	0
402410.04578402574	4133019.8947812053	0	0
402410.34739687893	4133019.9564877455	0	0
402410.64163973683	4133020.018346877	0	0
402410.95420077175	4133020.048536393	0	0
402411.2516022001	4133020.1026974623	0	0
402411.5683670332	4133020.106214614	0	0
402411.8933258333	4133020.131452649	0	0
402412.1967773728	4133020.1355954125	0	0
402412.5143966955	4133020.138425918	0	0
402412.8188476844	4133020.1406842205	0	0
402413.1273956573	4133020.137952893	0	0
402413.4303131375	4133020.109747025	0	0
402413.7330856603	4133020.093877885	0	0
402414.0446930224	4133020.048017592	0	0
402414.3584442422	4133020.039930433	0	0
402414.6768036173	4133020.0100155785	0	0
402414.98225405556	4133019.973959062	0	0
402415.2809372236	4133019.9416333167	0	0
402415.586105375	4133019.9024258587	0	0
402415.89028933574	4133019.8708249065	0	0
402416.19187167106	4133019.832693191	0	0
402416.52999880636	4133019.790960406	0	0
402416.83928683243	4133019.752927872	0	0
402417.1525421431	4133019.7071591304	0	0
402417.451629666	4133019.6694622952	0	0
402417.7522507004	4133019.6296215984	0	0
402418.0669479654	4133019.5875836327	0	0
402418.37535098055	4133019.5430279663	0	0
402418.68865206756	4133019.4993649437	0	0
402418.98671725305	4133019.456144424	0	0
402419.2909393586	4133019.4131146395	0	0
402419.59226992633	4133019.370191666	0	0
402419.90045168763	4133019.3263913104	0	0
402420.2319870279	4133019.2792340266	0	0
402420.5322265907	4133019.236524672	0	0
402420.84907534596	4133019.1914578406	0	0
402421.1563339511	4133019.1477643	0	0
402421.45722964127	4133019.1049710214	0	0
402421.7626877111	4133019.0615292503	0	0
402422.066963223	4133019.017530534	0	0
402422.3815384187	4133018.971311662	0	0
402422.67861941265	4133018.928091138	0	0
402422.9776001265	4133018.884939287	0	0
402423.2746582308	4133018.8373318654	0	0
402423.5733032501	4133018.780531019	0	0
402423.8690109537	4133018.7243329016	0	0
402424.1660690594	4133018.668935865	0	0
402424.4625320713	4133018.6136456463	0	0
402424.76166537165	4133018.555776688	0	0
402425.05631258886	4133018.475721451	0	0
402425.3494262977	4133018.394086932	0	0
402425.64955904946	4133018.2888546917	0	0
402425.9278106974	4133018.1686917264	0	0
402426.19500735187	4133018.0201321556	0	0
402426.4494476611	4133017.859174822	0	0
402426.6904220868	4133017.679769609	0	0
