402424.9756622594	4133022.9224377573	0	0
402424.92218783393	4133022.6213665935	0	0
402424.84693911404	4133022.3224087656	0	0
402424.7539749431	4133022.022817702	0	0
402424.6390152265	4133021.734274004	0	0
402424.5120392124	4133021.4586163475	0	0
402424.3811950971	4133021.185316175	0	0
402424.2150268825	4133020.906805131	0	0
402424.0273971831	4133020.6595746004	0	0
402423.83706667833	4133020.427389236	0	0
402423.61280062667	4133020.2017651545	0	0
402423.3851852687	4133019.995748613	0	0
402423.14630892593	4133019.8099347064	0	0
402422.8892975132	4133019.647306533	0	0
402422.62719729403	4133019.5002881004	0	0
402422.34897616424	4133019.3717175457	0	0
402422.0631332684	4133019.2521115257	0	0
402421.7675552643	4133019.132169816	0	0
402421.45066073444	4133019.060506912	0	0
402421.16446688503	4133018.968687148	0	0
402420.8507309253	4133018.933233354	0	0
402420.5360718058	4133018.9002972576	0	0
402420.180885344	4133018.848058791	0	0
402419.8497848795	4133018.8673535334	0	0
402419.5363540929	4133018.8273373563	0	0
402419.22678377957	4133018.8714047386	0	0
402418.91010287247	4133018.8796826336	0	0
402418.60424807394	4133018.9064618056	0	0
402418.297470122	4133018.926519485	0	0
402417.97623446485	4133018.990316484	0	0
402417.6458740517	4133019.002195452	0	0
402417.35279086046	4133019.0745907747	0	0
402417.02046206524	4133019.1108609163	0	0
402416.7194137857	4133019.15288362	0	0
402416.41065981827	4133019.2287808373	0	0
402416.10037234204	4133019.263952345	0	0
402415.7913971221	4133019.321920486	0	0
402415.48348238994	4133019.374746413	0	0
402415.16106417606	4133019.431036089	0	0
402414.84918215754	4133019.485365004	0	0
402414.497619656	4133019.5466214153	0	0
402414.1870880402	4133019.600721449	0	0
402413.8801040922	4133019.6542111356	0	0
402413.5631408966	4133019.7094174335	0	0
402413.25595858536	4133019.7629376384	0	0
402412.95831301605	4133019.814779374	0	0
402412.6406860643	4133019.871526809	0	0
402412.3451767239	4133019.954855055	0	0
402412.0555191323	4133020.0536099384	0	0
402411.77056124754	4133020.149679275	0	0
402411.4922333038	4133020.2832013103	0	0
402411.2164840982	4133020.4058056804	0	0
402410.95127108565	4133020.5669918964	0	0
402410.6698227212	4133020.6893139808	0	0
402410.41675570374	4133020.8875866826	0	0
402410.1786423003	4133021.0805188115	0	0
402409.93250277446	4133021.2575436556	0	0
402409.665855437	4133021.471166701	0	0
402409.4625397019	4133021.7100354154	0	0
402409.2454223919	4133021.9331494304	0	0
402409.06000521674	4133022.1792736985	0	0
402408.85865023494	4133022.402731031	0	0
402408.6690140059	4133022.6482907264	0	0
402408.5001526161	4133022.911199662	0	0
402408.31452944595	4133023.1586209238	0	0
402408.17794802587	4133023.4392910916	0	0
402408.0141525556	4133023.6999340956	0	0
402407.8915252969	4133023.979185198	0	0
402407.7646026903	4133024.2942868164	0	0
402407.6360016161	4133024.5712948767	0	0
402407.5726242342	4133024.867879958	0	0
402407.5116043375	4133025.177366347	0	0
402407.4728699002	4133025.4786892864	0	0
402407.4448852823	4133025.8010617224	0	0
402407.462356595	4133026.1072445847	0	0
402407.4892959866	4133026.4202786423	0	0
402407.5403213773	4133026.7236767723	0	0
402407.60387423506	4133027.0283719045	0	0
402407.69657900755	4133027.329435442	0	0
402407.769439725	4133027.6310864403	0	0
402407.8558960234	4133027.9379025428	0	0
402408.0000076582	4133028.2272778456	0	0
402408.0880508715	4133028.5375195453	0	0
402408.20888522104	4133028.848066424	0	0
402408.343147306	4133029.152616593	0	0
402408.5296478559	4133029.4480572655	0	0
402408.6993637356	4133029.698469252	0	0
402408.9085007004	4133029.957471939	0	0
402409.1240387247	4133030.1862317035	0	0
402409.3583755775	4133030.408414932	0	0
402409.59896853316	4133030.5904980614	0	0
402409.8151169098	4133030.799375626	0	0
402410.0578079516	4133031.0143872234	0	0
402410.3303222939	4133031.17240724	0	0
402410.60253908974	4133031.3301983797	0	0
402410.8872452071	4133031.46952638	0	0
402411.1977310471	4133031.5743237482	0	0
402411.4859390539	4133031.697187515	0	0
402411.8039169593	4133031.7770672766	0	0
402412.0993957802	4133031.8537884685	0	0
402412.40270235867	4133031.907743544	0	0
402412.6962814607	4133031.9717083876	0	0
402412.9965896894	4133031.990537736	0	0
402413.33802035206	4133032.0554943983	0	0
402413.63928988395	4133032.0553265535	0	0
402413.94734194805	4133032.091703506	0	0
402414.2926178271	4133032.0767956683	0	0
402414.5920257847	4133032.1013775817	0	0
402414.8926925942	4133032.099378679	0	0
402415.20336916856	4133032.0821057283	0	0
402415.5115890788	4133032.0637036287	0	0
402415.83928683307	4133032.0372906653	0	0
402416.1383133207	4133031.9620343167	0	0
402416.4657440458	4133031.934660047	0	0
402416.7739181798	4133031.8803387596	0	0
402417.0711899081	4133031.8298779475	0	0
